q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00011_00_00001_av_ave.h5_00001_[NS11_25C]_trm=0.873101	error
7.13015079e-01	2.95154843e-02	6.02238346e-03
7.13476121e-01	2.83363871e-02	6.03046454e-03
7.13937163e-01	3.02035864e-02	6.10558596e-03
7.14398205e-01	2.87389066e-02	6.10578433e-03
7.14859247e-01	3.02604046e-02	6.17138622e-03
7.15320349e-01	3.11216414e-02	6.20581722e-03
7.15781391e-01	3.00209410e-02	6.21812185e-03
7.16242433e-01	3.25442180e-02	6.30927738e-03
7.16703475e-01	2.96673663e-02	6.29005209e-03
7.17164516e-01	2.98639871e-02	6.31953543e-03
7.17625618e-01	2.98522059e-02	6.38030376e-03
7.18086660e-01	2.73386482e-02	6.36529038e-03
7.18547702e-01	2.74655465e-02	6.42028591e-03
7.19008744e-01	2.84882728e-02	6.44336361e-03
7.19469786e-01	2.89327987e-02	6.50021294e-03
7.19930887e-01	2.44849231e-02	6.47250796e-03
7.20391929e-01	2.87066139e-02	6.57892739e-03
7.20852971e-01	2.65601240e-02	6.58651302e-03
7.21314013e-01	2.93201860e-02	6.66091358e-03
7.21775115e-01	3.22041325e-02	6.74487371e-03
7.22236156e-01	3.13472115e-02	6.76234905e-03
7.22697198e-01	3.41741480e-02	6.84617227e-03
7.23158240e-01	3.36013697e-02	6.89786021e-03
7.23619282e-01	3.06482129e-02	6.87217806e-03
7.24080384e-01	3.14456858e-02	6.93660369e-03
7.24541426e-01	3.18634324e-02	7.00045284e-03
7.25002468e-01	2.89167576e-02	6.99369889e-03
7.25463510e-01	2.98011713e-02	7.08270958e-03
7.25924551e-01	3.07253357e-02	7.12020323e-03
7.26385653e-01	3.19026411e-02	7.19206501e-03
7.26846695e-01	2.67236978e-02	7.15578115e-03
7.27307737e-01	2.84204986e-02	7.24229729e-03
7.27768779e-01	2.66085267e-02	7.26744439e-03
7.28229821e-01	3.01497616e-02	7.36300182e-03
7.28690922e-01	2.97592226e-02	7.42733339e-03
7.29151964e-01	3.25211659e-02	7.54429400e-03
7.29613006e-01	3.09564080e-02	7.53685320e-03
7.30074048e-01	2.62414217e-02	7.54117826e-03
7.30535090e-01	2.67193429e-02	7.60619994e-03
7.30996192e-01	3.02040335e-02	7.73724262e-03
7.31457233e-01	2.75835581e-02	7.74442311e-03
7.31918275e-01	2.54150815e-02	7.72796106e-03
7.32379317e-01	3.09165064e-02	7.94751756e-03
7.32840419e-01	2.98361834e-02	7.95866735e-03
7.33301461e-01	2.93853693e-02	8.03926401e-03
7.33762503e-01	2.74593178e-02	8.08692630e-03
7.34223545e-01	2.69814972e-02	8.13937839e-03
7.34684587e-01	2.31604930e-02	8.10636021e-03
7.35145688e-01	2.81207655e-02	8.29546340e-03
7.35606730e-01	2.49477345e-02	8.35630391e-03
7.36067772e-01	2.87582241e-02	8.49627890e-03
7.36528814e-01	3.25813107e-02	8.61945655e-03
7.36989856e-01	2.59902533e-02	8.59040767e-03
7.37450957e-01	3.15959528e-02	8.79023783e-03
7.37911999e-01	3.12191807e-02	8.87559541e-03
7.38373041e-01	2.95352694e-02	8.93105008e-03
7.38834083e-01	3.14024165e-02	9.07985959e-03
7.39295125e-01	3.37563865e-02	9.24399868e-03
7.39756227e-01	3.13927419e-02	9.27228574e-03
7.40217268e-01	2.75089648e-02	9.33742430e-03
7.40678310e-01	2.86444519e-02	9.43701528e-03
7.41139352e-01	2.65751779e-02	9.50830802e-03
7.41600454e-01	2.66011562e-02	9.65202413e-03
7.42061496e-01	3.04574370e-02	9.79133043e-03
7.42522538e-01	3.21045183e-02	1.00504300e-02
7.42983580e-01	2.36593299e-02	9.92153678e-03
7.43444622e-01	2.52217706e-02	1.01108877e-02
7.43905723e-01	3.09858322e-02	1.04069365e-02
7.44366765e-01	3.45423259e-02	1.05776954e-02
7.44827807e-01	2.66546905e-02	1.06149176e-02
7.45288849e-01	2.62076296e-02	1.07231997e-02
7.45749891e-01	3.13210674e-02	1.10735791e-02
7.46210992e-01	2.16653738e-02	1.09644197e-02
7.46672034e-01	2.29948144e-02	1.11948773e-02
7.47133076e-01	2.46261861e-02	1.15368087e-02
7.47594118e-01	3.06212716e-02	1.18550863e-02
7.48055160e-01	3.50763500e-02	1.22595653e-02
7.48516262e-01	2.86622643e-02	1.22279422e-02
7.48977304e-01	2.78364774e-02	1.24417152e-02
7.49438345e-01	3.00244186e-02	1.28298607e-02
7.49899387e-01	3.81962731e-02	1.33174341e-02
7.50360489e-01	2.50772592e-02	1.32398605e-02
7.50821531e-01	2.78891511e-02	1.37009816e-02
7.51282573e-01	2.33872365e-02	1.38059380e-02
7.51743615e-01	1.97979137e-02	1.41939968e-02
7.52204657e-01	2.06667744e-02	1.45621123e-02
7.52665758e-01	2.77330074e-02	1.53045831e-02
7.53126800e-01	3.00308857e-02	1.58503223e-02
7.53587842e-01	3.32052894e-02	1.64442640e-02
7.54048884e-01	2.92636808e-02	1.70320775e-02
7.54509926e-01	2.08917949e-02	1.72256790e-02
7.54971027e-01	3.09353527e-02	1.85497664e-02
7.55432069e-01	3.56101170e-02	1.94817297e-02
7.55893111e-01	3.31654586e-02	2.02916954e-02
7.56354153e-01	3.70791964e-02	2.18978412e-02
7.56815195e-01	2.96153612e-02	2.28205584e-02
7.57276297e-01	2.25071628e-02	2.44098138e-02
7.57737339e-01	3.53369713e-02	2.69319266e-02
7.58198380e-01	4.40197662e-02	3.01770121e-02
7.58659422e-01	4.86195497e-02	3.55618224e-02
7.59120464e-01	4.01177928e-02	4.10052128e-02
7.59581566e-01	5.85202985e-02	5.65935150e-02
7.60042608e-01	1.16632497e-02	8.97924155e-02
