q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00013_00_00001_av_ave.h5_00001_[NS13_25C]_trm=0.871994	error
7.18086660e-01	3.17157432e-02	6.42466545e-03
7.18547702e-01	3.26003097e-02	6.49528066e-03
7.19008744e-01	3.37355919e-02	6.52120868e-03
7.19469786e-01	3.67256403e-02	6.60954183e-03
7.19930887e-01	3.10207717e-02	6.55312603e-03
7.20391929e-01	3.27221677e-02	6.63299207e-03
7.20852971e-01	3.32869142e-02	6.69780513e-03
7.21314013e-01	3.02945264e-02	6.68343063e-03
7.21775115e-01	3.31656709e-02	6.76056137e-03
7.22236156e-01	3.48368585e-02	6.82590762e-03
7.22697198e-01	3.12548429e-02	6.81213522e-03
7.23158240e-01	3.40093710e-02	6.91435253e-03
7.23619282e-01	3.37747410e-02	6.92742970e-03
7.24080384e-01	3.08757909e-02	6.94300514e-03
7.24541426e-01	3.62109728e-02	7.08871568e-03
7.25002468e-01	3.36723551e-02	7.04546552e-03
7.25463510e-01	3.46046463e-02	7.15044281e-03
7.25924551e-01	3.37581225e-02	7.18658930e-03
7.26385653e-01	3.43374014e-02	7.22793769e-03
7.26846695e-01	3.63237672e-02	7.30182882e-03
7.27307737e-01	3.79883200e-02	7.37340655e-03
7.27768779e-01	3.40612307e-02	7.39223044e-03
7.28229821e-01	3.17918621e-02	7.40165776e-03
7.28690922e-01	3.56569812e-02	7.53162429e-03
7.29151964e-01	3.28573696e-02	7.52409687e-03
7.29613006e-01	3.24442722e-02	7.55261164e-03
7.30074048e-01	3.46731171e-02	7.69316684e-03
7.30535090e-01	3.06673981e-02	7.66411284e-03
7.30996192e-01	3.54311988e-02	7.83165265e-03
7.31457233e-01	3.47225629e-02	7.86294695e-03
7.31918275e-01	3.25271077e-02	7.87341874e-03
7.32379317e-01	3.13282833e-02	7.95231946e-03
7.32840419e-01	3.04002576e-02	7.96230137e-03
7.33301461e-01	3.13423239e-02	8.08492396e-03
7.33762503e-01	3.51065770e-02	8.20903294e-03
7.34223545e-01	3.15540060e-02	8.19726195e-03
7.34684587e-01	3.07993703e-02	8.27377569e-03
7.35145688e-01	3.40634510e-02	8.40216316e-03
7.35606730e-01	3.53637114e-02	8.54755193e-03
7.36067772e-01	3.31557766e-02	8.57642945e-03
7.36528814e-01	3.39793041e-02	8.67247116e-03
7.36989856e-01	3.29716876e-02	8.74195807e-03
7.37450957e-01	3.11451610e-02	8.78436584e-03
7.37911999e-01	2.84503698e-02	8.83003417e-03
7.38373041e-01	3.67587395e-02	9.09214374e-03
7.38834083e-01	4.03398983e-02	9.23842844e-03
7.39295125e-01	3.18329781e-02	9.12809931e-03
7.39756227e-01	4.09470312e-02	9.47491638e-03
7.40217268e-01	3.52029912e-02	9.47172102e-03
7.40678310e-01	3.28741521e-02	9.52194445e-03
7.41139352e-01	3.20449173e-02	9.62646678e-03
7.41600454e-01	3.43330279e-02	9.81805287e-03
7.42061496e-01	3.73588875e-02	9.96720418e-03
7.42522538e-01	3.58360931e-02	1.00940932e-02
7.42983580e-01	3.59376669e-02	1.01752216e-02
7.43444622e-01	3.40772867e-02	1.03135714e-02
7.43905723e-01	2.88395546e-02	1.03808222e-02
7.44366765e-01	3.43502238e-02	1.05867647e-02
7.44827807e-01	3.53573151e-02	1.08389333e-02
7.45288849e-01	2.77041681e-02	1.07711619e-02
7.45749891e-01	3.64544056e-02	1.11536775e-02
7.46210992e-01	3.92689072e-02	1.14312759e-02
7.46672034e-01	3.70102189e-02	1.15461284e-02
7.47133076e-01	3.70313115e-02	1.18196774e-02
7.47594118e-01	3.17960978e-02	1.18805226e-02
7.48055160e-01	2.70855781e-02	1.20257502e-02
7.48516262e-01	2.79671345e-02	1.22788670e-02
7.48977304e-01	2.95071863e-02	1.25349434e-02
7.49438345e-01	2.72137579e-02	1.28060030e-02
7.49899387e-01	2.44347341e-02	1.28927398e-02
7.50360489e-01	3.06524299e-02	1.34699475e-02
7.50821531e-01	2.82481313e-02	1.37167033e-02
7.51282573e-01	3.11029665e-02	1.40580293e-02
7.51743615e-01	3.19432877e-02	1.45977791e-02
7.52204657e-01	1.71920322e-02	1.44307371e-02
7.52665758e-01	2.92150434e-02	1.54590011e-02
7.53126800e-01	3.20186689e-02	1.58859361e-02
7.53587842e-01	3.38884220e-02	1.64549928e-02
7.54048884e-01	2.78248880e-02	1.68937538e-02
7.54509926e-01	3.27035673e-02	1.77103337e-02
7.54971027e-01	4.40953448e-02	1.91343911e-02
7.55432069e-01	4.64841463e-02	1.98904295e-02
7.55893111e-01	3.69995646e-02	2.04211660e-02
7.56354153e-01	4.84325998e-02	2.24810038e-02
7.56815195e-01	4.77218442e-02	2.36083940e-02
7.57276297e-01	4.66256216e-02	2.56570764e-02
7.57737339e-01	2.14142539e-02	2.62721237e-02
7.58198380e-01	3.64822224e-02	3.01448703e-02
7.58659422e-01	4.27709147e-02	3.50828059e-02
7.59120464e-01	4.02408503e-02	4.10402007e-02
7.59581566e-01	7.85686523e-02	5.87225147e-02
7.60042608e-01	1.54523347e-02	8.99845734e-02
