q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00001_00_00002_av_ave.h5_00001_[NS1_25C]_trm=0.873862	error
7.18086660e-01	1.37936659e-02	3.38787166e-03
7.18547702e-01	1.46633685e-02	3.42239439e-03
7.19008744e-01	1.40081635e-02	3.42189847e-03
7.19469786e-01	1.41865266e-02	3.44881415e-03
7.19930887e-01	1.30772134e-02	3.46065685e-03
7.20391929e-01	1.29642328e-02	3.47637245e-03
7.20852971e-01	1.41915893e-02	3.51462862e-03
7.21314013e-01	1.42610120e-02	3.52698145e-03
7.21775115e-01	1.41857630e-02	3.54965357e-03
7.22236156e-01	1.42493499e-02	3.57768079e-03
7.22697198e-01	1.39581887e-02	3.59449303e-03
7.23158240e-01	1.41487950e-02	3.62513540e-03
7.23619282e-01	1.25539638e-02	3.62630258e-03
7.24080384e-01	1.12940306e-02	3.64483846e-03
7.24541426e-01	1.36279082e-02	3.68951331e-03
7.25002468e-01	1.49359787e-02	3.71710258e-03
7.25463510e-01	1.44391730e-02	3.75105673e-03
7.25924551e-01	1.46687469e-02	3.77735449e-03
7.26385653e-01	1.29723065e-02	3.78813408e-03
7.26846695e-01	1.35809658e-02	3.82129988e-03
7.27307737e-01	1.31217418e-02	3.83597962e-03
7.27768779e-01	1.34875523e-02	3.88316065e-03
7.28229821e-01	1.18572144e-02	3.87635268e-03
7.28690922e-01	1.31988870e-02	3.92584922e-03
7.29151964e-01	1.44447824e-02	3.96902254e-03
7.29613006e-01	1.35747464e-02	3.98362335e-03
7.30074048e-01	1.27028069e-02	4.01552813e-03
7.30535090e-01	1.42012499e-02	4.05311259e-03
7.30996192e-01	1.27538750e-02	4.07932885e-03
7.31457233e-01	1.29032321e-02	4.11541527e-03
7.31918275e-01	1.33666173e-02	4.13823547e-03
7.32379317e-01	1.27045028e-02	4.17924626e-03
7.32840419e-01	1.08013162e-02	4.18340415e-03
7.33301461e-01	1.24759013e-02	4.25475743e-03
7.33762503e-01	1.24795670e-02	4.27462626e-03
7.34223545e-01	1.39617482e-02	4.33909241e-03
7.34684587e-01	1.31116984e-02	4.37809061e-03
7.35145688e-01	1.30741149e-02	4.40362515e-03
7.35606730e-01	1.43811777e-02	4.47633630e-03
7.36067772e-01	1.47242099e-02	4.51562926e-03
7.36528814e-01	1.37931621e-02	4.53983387e-03
7.36989856e-01	1.36868162e-02	4.59522475e-03
7.37450957e-01	1.21258833e-02	4.61726729e-03
7.37911999e-01	1.21959085e-02	4.68166498e-03
7.38373041e-01	1.17345573e-02	4.71479911e-03
7.38834083e-01	1.24178259e-02	4.77397209e-03
7.39295125e-01	1.27077950e-02	4.84547997e-03
7.39756227e-01	1.13626039e-02	4.86297859e-03
7.40217268e-01	1.42765790e-02	4.97536641e-03
7.40678310e-01	1.21577950e-02	4.99260426e-03
7.41139352e-01	1.26000242e-02	5.06067602e-03
7.41600454e-01	1.21242115e-02	5.12518967e-03
7.42061496e-01	1.32707609e-02	5.18099964e-03
7.42522538e-01	1.24185905e-02	5.25861327e-03
7.42983580e-01	1.46900266e-02	5.33300545e-03
7.43444622e-01	1.43765816e-02	5.41637745e-03
7.43905723e-01	1.40523836e-02	5.51623618e-03
7.44366765e-01	1.02371955e-02	5.50323771e-03
7.44827807e-01	1.30697563e-02	5.66783268e-03
7.45288849e-01	1.43703222e-02	5.73817221e-03
7.45749891e-01	1.19058443e-02	5.79091208e-03
7.46210992e-01	1.41473701e-02	5.92759019e-03
7.46672034e-01	1.24153746e-02	5.98752592e-03
7.47133076e-01	1.33659327e-02	6.16862485e-03
7.47594118e-01	1.43098468e-02	6.24890160e-03
7.48055160e-01	1.29663609e-02	6.37758989e-03
7.48516262e-01	1.10549731e-02	6.46156725e-03
7.48977304e-01	1.35756759e-02	6.61482988e-03
7.49438345e-01	1.30336210e-02	6.79144356e-03
7.49899387e-01	1.26389153e-02	6.89083943e-03
7.50360489e-01	1.37235969e-02	7.09801912e-03
7.50821531e-01	1.38219865e-02	7.23544555e-03
7.51282573e-01	1.61753837e-02	7.45339319e-03
7.51743615e-01	1.23325996e-02	7.67508475e-03
7.52204657e-01	1.34278992e-02	7.84579851e-03
7.52665758e-01	1.10120727e-02	8.05794541e-03
7.53126800e-01	1.61076058e-02	8.46640486e-03
7.53587842e-01	1.22058103e-02	8.59619025e-03
7.54048884e-01	1.05924932e-02	8.95009469e-03
7.54509926e-01	9.31048486e-03	9.20090824e-03
7.54971027e-01	1.52897090e-02	9.83385462e-03
7.55432069e-01	1.59000717e-02	1.02159483e-02
7.55893111e-01	1.82845462e-02	1.07719162e-02
7.56354153e-01	1.32794464e-02	1.13772545e-02
7.56815195e-01	1.65835693e-02	1.21558523e-02
7.57276297e-01	1.26736909e-02	1.30455196e-02
7.57737339e-01	1.35005089e-02	1.41160861e-02
7.58198380e-01	1.66014899e-02	1.56750344e-02
7.58659422e-01	2.18477324e-02	1.84735674e-02
7.59120464e-01	1.67329758e-02	2.14695204e-02
7.59581566e-01	1.56714488e-02	2.80576795e-02
7.60042608e-01	5.06865084e-02	5.46664037e-02
