q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00010_00_00001_av_ave.h5_00001_[NS10_25C]_trm=0.871692	error
7.18086660e-01	2.26811972e-02	6.30840147e-03
7.18547702e-01	1.81854479e-02	6.30092015e-03
7.19008744e-01	2.00436302e-02	6.34597382e-03
7.19469786e-01	2.35534869e-02	6.43227249e-03
7.19930887e-01	2.78598014e-02	6.54885918e-03
7.20391929e-01	2.60680113e-02	6.53086975e-03
7.20852971e-01	2.85383258e-02	6.62491098e-03
7.21314013e-01	2.60929167e-02	6.63222838e-03
7.21775115e-01	2.20405012e-02	6.60078460e-03
7.22236156e-01	2.69392617e-02	6.74337149e-03
7.22697198e-01	2.26670150e-02	6.69616321e-03
7.23158240e-01	2.29972247e-02	6.76151132e-03
7.23619282e-01	1.96547695e-02	6.73938543e-03
7.24080384e-01	2.19908394e-02	6.83069136e-03
7.24541426e-01	2.23791152e-02	6.86857011e-03
7.25002468e-01	2.42314637e-02	6.94551412e-03
7.25463510e-01	2.42068693e-02	7.01352209e-03
7.25924551e-01	2.46862527e-02	7.05327187e-03
7.26385653e-01	2.53295954e-02	7.12165097e-03
7.26846695e-01	2.05319226e-02	7.08783418e-03
7.27307737e-01	2.54671331e-02	7.21087679e-03
7.27768779e-01	3.13695967e-02	7.37826666e-03
7.28229821e-01	2.50787400e-02	7.30065908e-03
7.28690922e-01	1.94288678e-02	7.28291925e-03
7.29151964e-01	2.42562927e-02	7.42758671e-03
7.29613006e-01	2.20619813e-02	7.42512848e-03
7.30074048e-01	1.79544427e-02	7.42474571e-03
7.30535090e-01	2.22312994e-02	7.55124679e-03
7.30996192e-01	2.22153254e-02	7.62940338e-03
7.31457233e-01	2.24794243e-02	7.68516213e-03
7.31918275e-01	2.48446353e-02	7.76684564e-03
7.32379317e-01	2.50960141e-02	7.85402767e-03
7.32840419e-01	2.54639275e-02	7.90677778e-03
7.33301461e-01	2.22960189e-02	7.94554222e-03
7.33762503e-01	2.16485038e-02	7.99346529e-03
7.34223545e-01	2.17117760e-02	8.06971453e-03
7.34684587e-01	2.16179434e-02	8.15549586e-03
7.35145688e-01	2.14804672e-02	8.22272338e-03
7.35606730e-01	1.85547881e-02	8.26611742e-03
7.36067772e-01	2.21104212e-02	8.38049501e-03
7.36528814e-01	2.52956413e-02	8.50922149e-03
7.36989856e-01	2.64592767e-02	8.65565613e-03
7.37450957e-01	2.36150976e-02	8.65776744e-03
7.37911999e-01	2.73090806e-02	8.85410048e-03
7.38373041e-01	2.42172424e-02	8.83973204e-03
7.38834083e-01	2.44188998e-02	8.94243363e-03
7.39295125e-01	2.65636779e-02	9.14772414e-03
7.39756227e-01	2.15286016e-02	9.09588300e-03
7.40217268e-01	2.21910737e-02	9.25057381e-03
7.40678310e-01	1.98223554e-02	9.28769074e-03
7.41139352e-01	2.38485150e-02	9.47472826e-03
7.41600454e-01	2.50939466e-02	9.63298045e-03
7.42061496e-01	2.19429582e-02	9.65313893e-03
7.42522538e-01	2.71362122e-02	9.97364707e-03
7.42983580e-01	2.35460177e-02	9.93125793e-03
7.43444622e-01	2.59925667e-02	1.01899579e-02
7.43905723e-01	2.49182880e-02	1.03432927e-02
7.44366765e-01	1.97571460e-02	1.02659836e-02
7.44827807e-01	2.14335043e-02	1.05513483e-02
7.45288849e-01	1.92414001e-02	1.06007215e-02
7.45749891e-01	2.10978463e-02	1.08489366e-02
7.46210992e-01	2.23964937e-02	1.10569168e-02
7.46672034e-01	2.26305164e-02	1.12097096e-02
7.47133076e-01	2.16815174e-02	1.14937741e-02
7.47594118e-01	2.18761489e-02	1.16670849e-02
7.48055160e-01	2.23007314e-02	1.19170528e-02
7.48516262e-01	2.21246816e-02	1.21344691e-02
7.48977304e-01	1.95901413e-02	1.22768469e-02
7.49438345e-01	2.28122137e-02	1.26871644e-02
7.49899387e-01	2.23812647e-02	1.28207803e-02
7.50360489e-01	2.99917199e-02	1.34831173e-02
7.50821531e-01	2.07191668e-02	1.34706004e-02
7.51282573e-01	2.09823754e-02	1.37891797e-02
7.51743615e-01	2.32280716e-02	1.43626584e-02
7.52204657e-01	2.81685330e-02	1.47926686e-02
7.52665758e-01	2.97139138e-02	1.53661342e-02
7.53126800e-01	3.19290496e-02	1.59662999e-02
7.53587842e-01	2.35816948e-02	1.60915758e-02
7.54048884e-01	2.29465757e-02	1.68544278e-02
7.54509926e-01	1.94659084e-02	1.72160100e-02
7.54971027e-01	3.06573175e-02	1.85582675e-02
7.55432069e-01	3.66230235e-02	1.97187103e-02
7.55893111e-01	1.89724080e-02	1.97890494e-02
7.56354153e-01	1.86350159e-02	2.11343933e-02
7.56815195e-01	2.07658596e-02	2.24126130e-02
7.57276297e-01	2.13655084e-02	2.43471768e-02
7.57737339e-01	1.90909542e-02	2.59856544e-02
7.58198380e-01	3.65723185e-02	2.98799276e-02
7.58659422e-01	2.48145498e-02	3.39143761e-02
7.59120464e-01	6.88155880e-03	3.85026708e-02
7.59581566e-01	2.84240930e-03	5.02278805e-02
7.60042608e-01	3.97501141e-02	9.81447175e-02
